relative_path;image_name;label
./data/augmented_fronts;23871$$437b58f8673a1a50$$Gold.jpg;Gold
./data/augmented_fronts;24727$$1fc471056f2a05dc$$Gold.jpg;Gold
./data/augmented_fronts;27875$$ec279f8675d040f8$$Gold.jpg;Gold
./data/augmented_fronts;28038$$5bda4adf8d676d12$$Gold.jpg;Gold
./data/augmented_fronts;28063$$44e401ce0768f269$$Gold.jpg;Gold
./data/augmented_fronts;28090$$79d0ed051b9d9350$$Gold.jpg;Gold
./data/augmented_fronts;28256$$3bd4a1d0e96b51cb$$Gold.jpg;Gold
./data/augmented_fronts;28313$$2437e141aa71408e$$Gold.jpg;Gold
./data/augmented_fronts;28395$$f2309f7b628942f2$$Gold.jpg;Gold
./data/augmented_fronts;28449$$f23326b0249c75d1$$Gold.jpg;Gold
./data/augmented_fronts;28463$$940d5b540fdd0ffc$$Gold.jpg;Gold
./data/augmented_fronts;28495$$b5ab5734fe487226$$Gold.jpg;Gold
./data/augmented_fronts;29343$$949ba7f836396e84$$Gold.jpg;Gold
./data/augmented_fronts;30387$$f350b6b9a4d54856$$Gold.jpg;Gold
./data/augmented_fronts;30921$$d8790e94a5c8e5fc$$Gold.jpg;Gold
./data/augmented_fronts;31329$$4b0e850d35efb30e$$Gold.jpg;Gold
./data/augmented_fronts;31840$$300107c0979b5f1f$$Gold.jpg;Gold
./data/augmented_fronts;32936$$61b5a4445cf848cc$$Gold.jpg;Gold
./data/augmented_fronts;33053$$93e42b2480fa8440$$Gold.jpg;Gold
./data/augmented_fronts;35113$$5441212b3a941821$$Gold.jpg;Gold
./data/augmented_fronts;35150$$6879e36ab5109524$$Gold.jpg;Gold
./data/augmented_fronts;35171$$04527b5d0383380d$$Gold.jpg;Gold
./data/augmented_fronts;35176$$784d56b7809f0add$$Gold.jpg;Gold
./data/augmented_fronts;35256$$f8ae316da405c8df$$Gold.jpg;Gold
./data/augmented_fronts;35257$$971e9b4a9765008d$$Gold.jpg;Gold
./data/augmented_fronts;35271$$e880eb239ba52982$$Gold.jpg;Gold
./data/augmented_fronts;35286$$54df6dadd3bc9bbc$$Gold.jpg;Gold
./data/augmented_fronts;35301$$7abc2ef4444c1f87$$Gold.jpg;Gold
./data/augmented_fronts;35330$$9d4599fb5845235b$$Gold.jpg;Gold
./data/augmented_fronts;35334$$c9512ab624db581a$$Gold.jpg;Gold
./data/augmented_fronts;35371$$1a316dac683f1d6d$$Gold.jpg;Gold
./data/augmented_fronts;35390$$407463067ec9b848$$Gold.jpg;Gold
./data/augmented_fronts;35450$$fcf449dfb3cff39e$$Gold.jpg;Gold
./data/augmented_fronts;35457$$57351f04f2fca11c$$Gold.jpg;Gold
./data/augmented_fronts;35458$$f05e9becf749f043$$Gold.jpg;Gold
./data/augmented_fronts;35472$$fc9f9e4c6f51295d$$Gold.jpg;Gold
./data/augmented_fronts;35475$$f9e9901ef9fbad59$$Gold.jpg;Gold
./data/augmented_fronts;35477$$3bd6e8330a67283d$$Gold.jpg;Gold
./data/augmented_fronts;35514$$fd9ef071e35119fc$$Gold.jpg;Gold
./data/augmented_fronts;35544$$415b01a70257565d$$Gold.jpg;Gold
./data/augmented_fronts;35559$$779232e3cd0748ca$$Gold.jpg;Gold
./data/augmented_fronts;35579$$a8fe983ce8668f29$$Gold.jpg;Gold
./data/augmented_fronts;35652$$ac71e27d15eaa563$$Gold.jpg;Gold
./data/augmented_fronts;35665$$fad53e5412cf64f0$$Gold.jpg;Gold
./data/augmented_fronts;35676$$aa22db7c45358130$$Gold.jpg;Gold
./data/augmented_fronts;35686$$69d39e53eff484d5$$Gold.jpg;Gold
./data/augmented_fronts;35705$$e46849d6f3b0a2e0$$Gold.jpg;Gold
./data/augmented_fronts;35706$$07709d121c00e8fc$$Gold.jpg;Gold
./data/augmented_fronts;35784$$2af854ad0916d1f0$$Gold.jpg;Gold
./data/augmented_fronts;35828$$3e66eb94f78a4e4a$$Gold.jpg;Gold
./data/augmented_fronts;35865$$70932c130bc7af20$$Gold.jpg;Gold
./data/augmented_fronts;35997$$b99cff691b9e9029$$Gold.jpg;Gold
./data/augmented_fronts;36141$$6fc735e6f9eeaa67$$Gold.jpg;Gold
./data/augmented_fronts;36219$$ef6d0f3cff43d080$$Gold.jpg;Gold
./data/augmented_fronts;36326$$c4eda0267821074c$$Gold.jpg;Gold
./data/augmented_fronts;36328$$f52777ace3d537d3$$Gold.jpg;Gold
./data/augmented_fronts;38565$$1bf3f9b3daa2c49d$$Gold.jpg;Gold
./data/augmented_fronts;38724$$148956a3facbaa6f$$Gold.jpg;Gold
./data/augmented_fronts;39187$$a1d9972bdcf97979$$Gold.jpg;Gold
./data/augmented_fronts;39492$$f24097bf91ca37d7$$Gold.jpg;Gold
./data/augmented_fronts;39495$$120483d4f58841d6$$Gold.jpg;Gold
./data/augmented_fronts;39515$$1f92a7f74a8cdec2$$Gold.jpg;Gold
./data/augmented_fronts;39533$$090626b7090a9b45$$Gold.jpg;Gold
./data/augmented_fronts;39535$$eb1139cdac8a6e8c$$Gold.jpg;Gold
./data/augmented_fronts;39540$$f9bcb7a71aaa507b$$Gold.jpg;Gold
./data/augmented_fronts;39573$$bec627a7da0df2c0$$Gold.jpg;Gold
./data/augmented_fronts;39579$$ae4c203987af50bd$$Gold.jpg;Gold
./data/augmented_fronts;39855$$8c6bcf80e20d72c9$$Gold.jpg;Gold
./data/augmented_fronts;39862$$aeaf04b7b4493244$$Gold.jpg;Gold
./data/augmented_fronts;39983$$f1b3933236a3cd3b$$Gold.jpg;Gold
./data/augmented_fronts;40127$$1284c39290053f26$$Gold.jpg;Gold
./data/augmented_fronts;40165$$ed43fa9519a37ede$$Gold.jpg;Gold
./data/augmented_fronts;40427$$796d72fb54aa4767$$Gold.jpg;Gold
./data/augmented_fronts;40488$$35eb9c7805841a0a$$Gold.jpg;Gold
./data/augmented_fronts;40534$$c1f0100df763ff35$$Gold.jpg;Gold
./data/augmented_fronts;40590$$b1a719e497d74808$$Gold.jpg;Gold
./data/augmented_fronts;40619$$b2dcf1ffcdc1bc9b$$Gold.jpg;Gold
./data/augmented_fronts;40624$$6d10ddf468a4acca$$Gold.jpg;Gold
./data/augmented_fronts;40719$$e6583dc7b6335986$$Gold.jpg;Gold
./data/augmented_fronts;40763$$baaa8518d1b71ad2$$Gold.jpg;Gold
./data/augmented_fronts;40813$$0447061a69d89162$$Gold.jpg;Gold
./data/augmented_fronts;40887$$26938063ef188d84$$Gold.jpg;Gold
./data/augmented_fronts;51895$$86015b5639329446$$Gold.jpg;Gold
./data/augmented_fronts;51949$$1383df700122ca08$$Gold.jpg;Gold
./data/augmented_fronts;52486$$d62b126211a34bdd$$Gold.jpg;Gold
./data/augmented_fronts;52955$$b7f490609e18225f$$Gold.jpg;Gold
./data/augmented_fronts;53489$$b7948fc1bbdc0864$$Gold.jpg;Gold
./data/augmented_fronts;54498$$e3ff9c3c8284a6c4$$Gold.jpg;Gold
./data/augmented_fronts;54540$$595852119664f11b$$Gold.jpg;Gold
./data/augmented_fronts;54651$$4107e69d0043f88b$$Gold.jpg;Gold
./data/augmented_fronts;54660$$059824fa07273030$$Gold.jpg;Gold
./data/augmented_fronts;55157$$a0fee4a7ae3c009c$$Gold.jpg;Gold
./data/augmented_fronts;55787$$dfb9ed029ea963c7$$Gold.jpg;Gold
./data/augmented_fronts;58509$$42fe13cbad742eac$$Gold.jpg;Gold
./data/augmented_fronts;60210$$69e76795fa32759b$$Gold.jpg;Gold
./data/augmented_fronts;60215$$650cfb671199d594$$Gold.jpg;Gold
./data/augmented_fronts;60305$$7cd31d07e2bb6507$$Gold.jpg;Gold
./data/augmented_fronts;60308$$adb2e3b960ccd80e$$Gold.jpg;Gold
./data/augmented_fronts;69$$ca31d18f2847033e$$Gold.jpg;Gold
./data/augmented_fronts;72$$ace80bcdf11fbec7$$Gold.jpg;Gold
./data/augmented_fronts;79$$87c2940c4b89640e$$Gold.jpg;Gold
./data/augmented_fronts;80$$191d788c61e83cb2$$Gold.jpg;Gold
./data/augmented_fronts;81$$8b7f1df48f79a156$$Gold.jpg;Gold
./data/augmented_fronts;83$$50461dfa800d81b5$$Gold.jpg;Gold
./data/augmented_fronts;100$$cdb9aa61c384c33d$$Gold.jpg;Gold
./data/augmented_fronts;109$$4d75ae40a90aeff3$$Gold.jpg;Gold
./data/augmented_fronts;111$$593d68bf81bd2def$$Gold.jpg;Gold
./data/augmented_fronts;115$$8f1c504754d5616e$$Gold.jpg;Gold
./data/augmented_fronts;135$$37ee433e38a341a4$$Gold.jpg;Gold
./data/augmented_fronts;136$$154d96daebd43830$$Gold.jpg;Gold
./data/augmented_fronts;158$$27f7bc01968ab5d8$$Gold.jpg;Gold
./data/augmented_fronts;166$$5415fa005cf72d6a$$Gold.jpg;Gold
./data/augmented_fronts;173$$bd0514cfc036af4e$$Gold.jpg;Gold
./data/augmented_fronts;175$$304799d079cec5b3$$Gold.jpg;Gold
./data/augmented_fronts;184$$f39f9abd8e2d0477$$Gold.jpg;Gold
./data/augmented_fronts;198$$4d6749b24712a2e5$$Gold.jpg;Gold
./data/augmented_fronts;206$$f35e81bf98b6b11b$$Gold.jpg;Gold
./data/augmented_fronts;211$$1946a488ed4c17a7$$Gold.jpg;Gold
./data/augmented_fronts;213$$1e201b647df42b79$$Gold.jpg;Gold
./data/augmented_fronts;216$$397a99df0617b8e5$$Gold.jpg;Gold
./data/augmented_fronts;218$$1a9b9f9403cc3e2d$$Gold.jpg;Gold
./data/augmented_fronts;223$$8ab1b11108ac6074$$Gold.jpg;Gold
./data/augmented_fronts;250$$efdeee644c8e8fa9$$Gold.jpg;Gold
./data/augmented_fronts;261$$57fefdbad5783861$$Gold.jpg;Gold
./data/augmented_fronts;265$$ee4a15f72b24f3b4$$Gold.jpg;Gold
./data/augmented_fronts;287$$c22af2072c001d9a$$Gold.jpg;Gold
./data/augmented_fronts;297$$6945b145c71bb9bd$$Gold.jpg;Gold
./data/augmented_fronts;298$$623e6aba84ecc449$$Gold.jpg;Gold
./data/augmented_fronts;364$$8c879903395d54d7$$Gold.jpg;Gold
./data/augmented_fronts;380$$a2f9a8df2108ead8$$Gold.jpg;Gold
./data/augmented_fronts;411$$e0c3abc7be1e0034$$Gold.jpg;Gold
./data/augmented_fronts;416$$a974903ac448a87a$$Gold.jpg;Gold
./data/augmented_fronts;434$$82267fc23e146e4f$$Gold.jpg;Gold
./data/augmented_fronts;437$$054c8d2cc39a6b65$$Gold.jpg;Gold
./data/augmented_fronts;447$$a57ada15deabda03$$Gold.jpg;Gold
./data/augmented_fronts;451$$af9ddddde8d51f4a$$Gold.jpg;Gold
./data/augmented_fronts;488$$3e52a3710f2aef06$$Gold.jpg;Gold
./data/augmented_fronts;493$$6dba1301e0bbebd0$$Gold.jpg;Gold
./data/augmented_fronts;495$$4e02d58d6a93bf6c$$Gold.jpg;Gold
./data/augmented_fronts;520$$b23f5f2449feb186$$Gold.jpg;Gold
./data/augmented_fronts;543$$17ba53aed49ff542$$Gold.jpg;Gold
./data/augmented_fronts;547$$26a9c49062cf45e1$$Gold.jpg;Gold
./data/augmented_fronts;563$$6b681131a3a40a19$$Gold.jpg;Gold
./data/augmented_fronts;566$$85bdb12fa58446bf$$Gold.jpg;Gold
./data/augmented_fronts;577$$2ac3ed6e54c1d80a$$Gold.jpg;Gold
./data/augmented_fronts;580$$48cedd13e7ce74e9$$Gold.jpg;Gold
./data/augmented_fronts;626$$dc8c44d3f8e878c0$$Gold.jpg;Gold
./data/augmented_fronts;650$$2ffcecc1edcd588f$$Gold.jpg;Gold
./data/augmented_fronts;682$$db470acbc12c99ae$$Gold.jpg;Gold
./data/augmented_fronts;689$$3b6ba38f713ea530$$Gold.jpg;Gold
./data/augmented_fronts;693$$d8299c81cec3ccd1$$Gold.jpg;Gold
./data/augmented_fronts;694$$cb80f3cf6ad702f8$$Gold.jpg;Gold
./data/augmented_fronts;713$$b315d1025978a115$$Gold.jpg;Gold
./data/augmented_fronts;750$$80cc41c4cf982a7a$$Gold.jpg;Gold
./data/augmented_fronts;798$$ae479d49290985cc$$Gold.jpg;Gold
./data/augmented_fronts;809$$0aa0996bbb3bd27c$$Gold.jpg;Gold
./data/augmented_fronts;822$$4f3e57c4a1d16325$$Gold.jpg;Gold
./data/augmented_fronts;841$$f1756c03a1e91c5b$$Gold.jpg;Gold
./data/augmented_fronts;861$$7889220641bff5f8$$Gold.jpg;Gold
./data/augmented_fronts;909$$4919fef91d9d11fc$$Gold.jpg;Gold
./data/augmented_fronts;967$$0418077a535983da$$Gold.jpg;Gold
./data/augmented_fronts;979$$49aebde8f7a3bc06$$Gold.jpg;Gold
./data/augmented_fronts;1010$$e5bf84d0ac7f12ce$$Gold.jpg;Gold
./data/augmented_fronts;1020$$40a107ad60d10dc7$$Gold.jpg;Gold
./data/augmented_fronts;1045$$3eff0eedcdf199e2$$Gold.jpg;Gold
./data/augmented_fronts;1068$$6cfd525a955ce839$$Gold.jpg;Gold
./data/augmented_fronts;1091$$31ef0a6c0951d35e$$Gold.jpg;Gold
./data/augmented_fronts;1145$$9362845df667e25d$$Gold.jpg;Gold
./data/augmented_fronts;1147$$fc46ae46c905c144$$Gold.jpg;Gold
./data/augmented_fronts;1200$$fdc0be7babb081c7$$Gold.jpg;Gold
./data/augmented_fronts;1211$$6e54e4d693a46b08$$Gold.jpg;Gold
./data/augmented_fronts;1287$$22f4c4c0ce1b72bd$$Gold.jpg;Gold
./data/augmented_fronts;1443$$27a1ea26c079cf3a$$Gold.jpg;Gold
./data/augmented_fronts;1514$$36198dc54263d08e$$Gold.jpg;Gold
./data/augmented_fronts;1565$$0a6297a06f820557$$Gold.jpg;Gold
./data/augmented_fronts;1597$$ec07b9f3b6392c2c$$Gold.jpg;Gold
./data/augmented_fronts;1616$$e327ed512fa45f42$$Gold.jpg;Gold
./data/augmented_fronts;1639$$7e11b6c31c9c74cd$$Gold.jpg;Gold
./data/augmented_fronts;2689$$6032e4e6ff7682fb$$Gold.jpg;Gold
./data/augmented_fronts;4485$$671fe1a2c12b741d$$Gold.jpg;Gold
./data/augmented_fronts;6606$$3062f83766a45e98$$Gold.jpg;Gold
./data/augmented_fronts;9179$$d10ceb59d63c27a7$$Gold.jpg;Gold
./data/augmented_fronts;10273$$6a46a9cc30c586a9$$Gold.jpg;Gold
./data/augmented_fronts;10274$$89a20370830d2dae$$Gold.jpg;Gold
./data/augmented_fronts;11737$$f0ddfbfa297fb0bb$$Gold.jpg;Gold
./data/augmented_fronts;15393$$72adeb76a8e07bf5$$Gold.jpg;Gold
./data/augmented_fronts;15466$$ea0828638017d929$$Gold.jpg;Gold
./data/augmented_fronts;15472$$59c868d1617f1fc2$$Gold.jpg;Gold
./data/augmented_fronts;15632$$98cc795ccdf7edaf$$Gold.jpg;Gold
./data/augmented_fronts;15656$$7e5f13aec52f2ff7$$Gold.jpg;Gold
./data/augmented_fronts;15711$$3ec08e6062923436$$Gold.jpg;Gold
./data/augmented_fronts;16685$$f6d0e67edf9925cb$$Gold.jpg;Gold
./data/augmented_fronts;17005$$83346b5a4c5cb658$$Gold.jpg;Gold
./data/augmented_fronts;17084$$28b103c4ad6b54a6$$Gold.jpg;Gold
./data/augmented_fronts;18113$$1216ccdadd7bb010$$Gold.jpg;Gold
./data/augmented_fronts;18888$$f4ec284fb67a03a7$$Gold.jpg;Gold
./data/augmented_fronts;19668$$b5fe4bb849ea3b5f$$Gold.jpg;Gold
./data/augmented_fronts;20448$$e0fbcc75e19758bb$$Gold.jpg;Gold
./data/augmented_fronts;20670$$43cbf99d84f1659c$$Gold.jpg;Gold
./data/augmented_fronts;21519$$ed2fe0028f8471d4$$Gold.jpg;Gold
./data/augmented_fronts;21598$$3159c5d7b85ae23c$$Gold.jpg;Gold
./data/augmented_fronts;21601$$d49ba4d2cfeff434$$Gold.jpg;Gold
./data/augmented_fronts;21833$$8abe14274af919d0$$Gold.jpg;Gold
./data/augmented_fronts;22123$$a201c6761d516312$$Gold.jpg;Gold
./data/augmented_fronts;22313$$57b711d70167aea3$$Gold.jpg;Gold
./data/augmented_fronts;22317$$eaaf659d5b770650$$Gold.jpg;Gold
./data/augmented_fronts;22373$$271d074fc0c24d04$$Gold.jpg;Gold
./data/augmented_fronts;22380$$13e05c8142b052aa$$Gold.jpg;Gold
./data/augmented_fronts;22387$$b1a9d4f41c1df5a3$$Gold.jpg;Gold
./data/augmented_fronts;22397$$0049a1079f23afd3$$Gold.jpg;Gold
./data/augmented_fronts;22478$$52d5a05ffb9d72e1$$Gold.jpg;Gold
./data/augmented_fronts;22609$$6409c4079bda3902$$Gold.jpg;Gold
./data/augmented_fronts;23260$$84c099b65277bb04$$Gold.jpg;Gold
./data/augmented_fronts;23367$$881b2de85b2387b8$$Gold.jpg;Gold
./data/augmented_fronts;23396$$1cff94dbd8150f43$$Gold.jpg;Gold
./data/augmented_fronts;23423$$6243e6731a45dd31$$Gold.jpg;Gold
./data/augmented_fronts;23482$$6ce35c4ebfab0c8b$$Gold.jpg;Gold
./data/augmented_fronts;23871$$ca28ebfe5b70d437$$Gold.jpg;Gold
./data/augmented_fronts;24727$$86e8fc9d638e3993$$Gold.jpg;Gold
./data/augmented_fronts;27875$$c867b4afdb2c2033$$Gold.jpg;Gold
./data/augmented_fronts;28038$$ac6335b25f07c450$$Gold.jpg;Gold
./data/augmented_fronts;28063$$93432ce3590f14dd$$Gold.jpg;Gold
./data/augmented_fronts;28090$$36eaf8623dcd4751$$Gold.jpg;Gold
./data/augmented_fronts;28256$$093d46b44377dc91$$Gold.jpg;Gold
./data/augmented_fronts;28313$$9ee17b2a85ef2a2a$$Gold.jpg;Gold
./data/augmented_fronts;28395$$d75064847d948b8a$$Gold.jpg;Gold
./data/augmented_fronts;28449$$8bc6f6701569b6fc$$Gold.jpg;Gold
./data/augmented_fronts;28463$$d449a41323567eb2$$Gold.jpg;Gold
./data/augmented_fronts;28495$$fe695b8d85e63921$$Gold.jpg;Gold
./data/augmented_fronts;29343$$e342f55e5db1d90b$$Gold.jpg;Gold
./data/augmented_fronts;30387$$34719833a0c638c4$$Gold.jpg;Gold
./data/augmented_fronts;30921$$3dff671227b5e806$$Gold.jpg;Gold
./data/augmented_fronts;31329$$cc4b02dea0b6db4f$$Gold.jpg;Gold
./data/augmented_fronts;31840$$6a70f377731a4b55$$Gold.jpg;Gold
./data/augmented_fronts;32936$$a9b6236054cd085c$$Gold.jpg;Gold
./data/augmented_fronts;33053$$2a54a618db8ac9c4$$Gold.jpg;Gold
./data/augmented_fronts;35113$$4d8bfab72450d6c0$$Gold.jpg;Gold
./data/augmented_fronts;35150$$d15b6d8612141ff9$$Gold.jpg;Gold
./data/augmented_fronts;35171$$707279a01db50143$$Gold.jpg;Gold
./data/augmented_fronts;35176$$b669b25c2fbff6d4$$Gold.jpg;Gold
./data/augmented_fronts;35256$$4812913788c66353$$Gold.jpg;Gold
./data/augmented_fronts;35257$$2a9b2bbcda127a28$$Gold.jpg;Gold
./data/augmented_fronts;35271$$bb085b4e753d90cd$$Gold.jpg;Gold
./data/augmented_fronts;35286$$9ce0993286f44428$$Gold.jpg;Gold
./data/augmented_fronts;35301$$ef6e45e9ad0460aa$$Gold.jpg;Gold
./data/augmented_fronts;35330$$b96bdb2d29d63eb2$$Gold.jpg;Gold
./data/augmented_fronts;35334$$89a13f3048c49ba9$$Gold.jpg;Gold
./data/augmented_fronts;35371$$001773e4c21531d8$$Gold.jpg;Gold
./data/augmented_fronts;35390$$298529027eba567f$$Gold.jpg;Gold
./data/augmented_fronts;35450$$61231ce54666350d$$Gold.jpg;Gold
./data/augmented_fronts;35457$$426ab9888548a2fe$$Gold.jpg;Gold
./data/augmented_fronts;35458$$e27fdcfd8afd9328$$Gold.jpg;Gold
./data/augmented_fronts;35472$$5983353c51703d09$$Gold.jpg;Gold
./data/augmented_fronts;35475$$70714f98e778ba03$$Gold.jpg;Gold
./data/augmented_fronts;35477$$0f44af32664e5c6a$$Gold.jpg;Gold
./data/augmented_fronts;35514$$1bfda9bff3ebf2fa$$Gold.jpg;Gold
./data/augmented_fronts;35544$$279f3689f9960e80$$Gold.jpg;Gold
./data/augmented_fronts;35559$$5d0837d7b1e24150$$Gold.jpg;Gold
./data/augmented_fronts;35579$$cfa58fe320e89f55$$Gold.jpg;Gold
./data/augmented_fronts;35652$$76047976d4bdab57$$Gold.jpg;Gold
./data/augmented_fronts;35665$$1b1a33eca034166c$$Gold.jpg;Gold
./data/augmented_fronts;35676$$3891bb15ee59d3ce$$Gold.jpg;Gold
./data/augmented_fronts;35686$$c560fd0d4a07be29$$Gold.jpg;Gold
./data/augmented_fronts;35705$$c9dc4c1a738cab4f$$Gold.jpg;Gold
./data/augmented_fronts;35706$$615e754c555e476b$$Gold.jpg;Gold
./data/augmented_fronts;35784$$c5674c2b3506b836$$Gold.jpg;Gold
./data/augmented_fronts;35828$$1846c1fcba5e9a94$$Gold.jpg;Gold
./data/augmented_fronts;35865$$c1dd515f39813035$$Gold.jpg;Gold
./data/augmented_fronts;35997$$9018f319f359ccd4$$Gold.jpg;Gold
./data/augmented_fronts;36141$$618e2983c1d9bfb4$$Gold.jpg;Gold
./data/augmented_fronts;36219$$2ec75d66dbb6ea64$$Gold.jpg;Gold
./data/augmented_fronts;36326$$7c541ac95468e532$$Gold.jpg;Gold
./data/augmented_fronts;36328$$298da0f6cde8004e$$Gold.jpg;Gold
./data/augmented_fronts;38565$$54b2de5f95f625f5$$Gold.jpg;Gold
./data/augmented_fronts;38724$$bfeb5c0d160d8925$$Gold.jpg;Gold
./data/augmented_fronts;39187$$fdc28d0b0c3775bc$$Gold.jpg;Gold
./data/augmented_fronts;39492$$4657de11d44bd14c$$Gold.jpg;Gold
./data/augmented_fronts;39495$$8a568ed319b864ec$$Gold.jpg;Gold
./data/augmented_fronts;39515$$58cca182f226e69c$$Gold.jpg;Gold
./data/augmented_fronts;39533$$8420ac165b718b28$$Gold.jpg;Gold
./data/augmented_fronts;39535$$3b64165fa4066dda$$Gold.jpg;Gold
./data/augmented_fronts;39540$$0f0fff1a43b84ed6$$Gold.jpg;Gold
./data/augmented_fronts;39573$$3e632d1bac4aa067$$Gold.jpg;Gold
./data/augmented_fronts;39579$$3f991e0982efb47a$$Gold.jpg;Gold
./data/augmented_fronts;39855$$a9131836fda3c36c$$Gold.jpg;Gold
./data/augmented_fronts;39862$$d089d097d24de5b9$$Gold.jpg;Gold
./data/augmented_fronts;39983$$0f1772fc6b5ee818$$Gold.jpg;Gold
./data/augmented_fronts;40127$$8b10a1b1e7e9c533$$Gold.jpg;Gold
./data/augmented_fronts;40165$$5659a48001d759e3$$Gold.jpg;Gold
./data/augmented_fronts;40427$$b3451e2f6b9e5597$$Gold.jpg;Gold
./data/augmented_fronts;40488$$15c44380d9012229$$Gold.jpg;Gold
./data/augmented_fronts;40534$$287129f737999da6$$Gold.jpg;Gold
./data/augmented_fronts;40590$$da825c5381729993$$Gold.jpg;Gold
./data/augmented_fronts;40619$$4d607250ca8ea788$$Gold.jpg;Gold
./data/augmented_fronts;40624$$1680287e660f3d89$$Gold.jpg;Gold
./data/augmented_fronts;40719$$93f7558da9438bb3$$Gold.jpg;Gold
./data/augmented_fronts;40763$$d90e82a3e591ccb4$$Gold.jpg;Gold
./data/augmented_fronts;40813$$78d8a985cf3b63eb$$Gold.jpg;Gold
./data/augmented_fronts;40887$$3d03178b6decf7e1$$Gold.jpg;Gold
./data/augmented_fronts;51895$$ce1455a5e5aa0c27$$Gold.jpg;Gold
./data/augmented_fronts;51949$$0513c508a6196ab3$$Gold.jpg;Gold
./data/augmented_fronts;52486$$0df23b2cbd4a5e41$$Gold.jpg;Gold
./data/augmented_fronts;52955$$dbd41013cbfc8b3d$$Gold.jpg;Gold
./data/augmented_fronts;53489$$7c9b3f3a91448928$$Gold.jpg;Gold
./data/augmented_fronts;54498$$a8d61d684e845425$$Gold.jpg;Gold
./data/augmented_fronts;54540$$220f5b10a64e7b9e$$Gold.jpg;Gold
./data/augmented_fronts;54651$$a891ca1efe585747$$Gold.jpg;Gold
./data/augmented_fronts;54660$$5fd5f9a3249bba8b$$Gold.jpg;Gold
./data/augmented_fronts;55157$$a758a09de34f5803$$Gold.jpg;Gold
./data/augmented_fronts;55787$$bc12e546c4de4260$$Gold.jpg;Gold
./data/augmented_fronts;58509$$6f2df634ed33f0fc$$Gold.jpg;Gold
./data/augmented_fronts;60210$$4391f0e6d23bdbbf$$Gold.jpg;Gold
./data/augmented_fronts;60215$$97ddc8882c983640$$Gold.jpg;Gold
./data/augmented_fronts;60305$$e0aea2577faf3ff2$$Gold.jpg;Gold
./data/augmented_fronts;60308$$0fea210e7b2e2f19$$Gold.jpg;Gold
./data/augmented_fronts;69$$838384570c931291$$Gold.jpg;Gold
./data/augmented_fronts;72$$f668268f4714551c$$Gold.jpg;Gold
./data/augmented_fronts;79$$b41cd3cd74c97449$$Gold.jpg;Gold
./data/augmented_fronts;80$$c14687d62512a5da$$Gold.jpg;Gold
./data/augmented_fronts;81$$63f911cb903ec320$$Gold.jpg;Gold
./data/augmented_fronts;83$$f99564f5dc4becb2$$Gold.jpg;Gold
./data/augmented_fronts;100$$e2629b5e0a4900da$$Gold.jpg;Gold
./data/augmented_fronts;109$$965e9df552417d68$$Gold.jpg;Gold
./data/augmented_fronts;111$$42fbd92eef028d2b$$Gold.jpg;Gold
./data/augmented_fronts;115$$2711b1ef246c3654$$Gold.jpg;Gold
./data/augmented_fronts;135$$f980aa85b4f438f6$$Gold.jpg;Gold
./data/augmented_fronts;136$$888644a0267fdf83$$Gold.jpg;Gold
./data/augmented_fronts;158$$34f54ce0c0ed405f$$Gold.jpg;Gold
./data/augmented_fronts;166$$852d9ffef6b5c930$$Gold.jpg;Gold
./data/augmented_fronts;173$$455048992029f127$$Gold.jpg;Gold
./data/augmented_fronts;175$$7509168489dcbdf2$$Gold.jpg;Gold
./data/augmented_fronts;184$$f69294798ff5652e$$Gold.jpg;Gold
./data/augmented_fronts;198$$72f025e1159eb592$$Gold.jpg;Gold
./data/augmented_fronts;206$$ad0043168f24fd08$$Gold.jpg;Gold
./data/augmented_fronts;211$$13c0d1529cd69f5f$$Gold.jpg;Gold
./data/augmented_fronts;213$$2fc5cc45e85cfa30$$Gold.jpg;Gold
./data/augmented_fronts;216$$d93bf5087bce38bd$$Gold.jpg;Gold
./data/augmented_fronts;218$$f1290f4dc0f3f545$$Gold.jpg;Gold
./data/augmented_fronts;223$$13bc653dc9a536f6$$Gold.jpg;Gold
./data/augmented_fronts;250$$e53c1eb98b8a76c2$$Gold.jpg;Gold
./data/augmented_fronts;261$$e504245c0bae74bb$$Gold.jpg;Gold
./data/augmented_fronts;265$$3c1b82ad8b18e88c$$Gold.jpg;Gold
./data/augmented_fronts;287$$29270272738757ef$$Gold.jpg;Gold
./data/augmented_fronts;297$$c1060f6764d8e493$$Gold.jpg;Gold
./data/augmented_fronts;298$$9cd3e50f9b4d8549$$Gold.jpg;Gold
./data/augmented_fronts;364$$1713f0289590704e$$Gold.jpg;Gold
./data/augmented_fronts;380$$500871588a8339e5$$Gold.jpg;Gold
./data/augmented_fronts;411$$cf4d35c769890a47$$Gold.jpg;Gold
./data/augmented_fronts;416$$ef476aac57ef3fd5$$Gold.jpg;Gold
./data/augmented_fronts;434$$2e8370b8d26eb04c$$Gold.jpg;Gold
./data/augmented_fronts;437$$6fe160290a2c12f3$$Gold.jpg;Gold
./data/augmented_fronts;447$$78868ea750c3ffd5$$Gold.jpg;Gold
./data/augmented_fronts;451$$63c11eaf0e157aa8$$Gold.jpg;Gold
./data/augmented_fronts;488$$36c48c3d74b74c13$$Gold.jpg;Gold
./data/augmented_fronts;493$$9733db114bcdf3b0$$Gold.jpg;Gold
